nazwa,email,www,typ,miasto
TECHNIKUM EKONOMICZNE "MENEDŻER", sekretariat@zsm-swiecie.pl, http://www.zsm-swiecie.pl, Typ: Technikum,Świecie
TECHNIKUM EKONOMICZNE NR 6 W BYDGOSZCZY, zsea@edu.bydgoszcz.pl, http://www.zsea.bydgoszcz.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM EKONOMICZNE W LUBRAŃCU - MARYSINIE, sekretariat_zsmarysin@op.pl, http://www.marysinek.edu.prv.pl, Typ: Technikum,Lubraniec
TECHNIKUM ELEKTRONICZNE NR 7 IM. WOJSKA POLSKIEGO W BYDGOSZCZY, zse@bip.oswiata.bydgoszcz.pl, http://www.zse.bydgoszcz.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM ELEKTRYCZNO-ENERGETYCZNE NR 2 IM. JANA III SOBIESKIEGO W BYDGOSZCZY, zselek@edu.bydgoszcz.pl, http://www.zselek.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM FRYZJERSKIE W INOWROCŁAWIU, psz_tempus@op.pl, http://, Typ: Technikum,Inowrocław
TECHNIKUM FRYZJERSKO-KOSMETYCZNE NR 1 W BYDGOSZCZY, zsnr1@bip.oswiata.bydgoszcz.pl, http://www.zsnr1.bydgoszcz.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM GASTRONOMICZNO-HOTELATSKIE NR 8 IM. JAROSŁAWA IWASZKIEWICZA W BYDGOSZCZY, zsg@edu.bydgoszcz.pl, http://zsgh.edu.bydgoszcz.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM HOTELARSKIE W INOWROCŁAWIU,, http://, Typ: Technikum,Inowrocław
TECHNIKUM HOTELARSTWA "MENEDŻER", sekretariat@zsm-swiecie.pl, http://www.zsm-swiecie.pl, Typ: Technikum,Świecie
TECHNIKUM IM. 59 PUŁKU PIECHOTY WIELKOPOLSKIEJ W ZESPOLE SZKÓŁ EKONOMICZNO-LOGISTYCZNYCH W INOWROCŁAWIU, ekonom@ekonom-ino.pl, http://, Typ: Technikum,Inowrocław
TECHNIKUM IM. ANNY WAZÓWNY, wazownasekretariat11@wp.pl, http://www.wazowna.pl, Typ: Technikum,Golub-Dobrzyń
TECHNIKUM IM. MIKOŁAJA KOPERNIKA W CZERNIKOWIE, gimlo.czernikowo@gmail.com, http://www.zs.czernikowo,pl, Typ: Technikum,Czernikowo
TECHNIKUM IM. SYBIRAKÓW W BYGDOSZCZY, zsogrodniczych@wp.pl, http://www.zsogrodniczych.edupage.org, Typ: Technikum,Bydgoszcz
TECHNIKUM IM. ZESŁAŃCÓW SYBIRU, sekretariat@ckziubrodnica.pl, http://ckziubrodnica.pl, Typ: Technikum,Brodnica
TECHNIKUM INFORMATYCZNE W INOWROCŁAWIU, psz_tempus@op.pl, http://, Typ: Technikum,Inowrocław
TECHNIKUM INFORMATYKI "MENEDŻER", sekretariat@zsm-swiecie.pl, http://www.zsm-swiecie.pl, Typ: Technikum,Świecie
TECHNIKUM INFORMATYKI EDUKACJI INNOWACYJNEJ W BYDGOSZCZY, bydgoszcz@sei.edu.pl, http://www.innowacyjna.itp.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM KOLEJOWE IM. MIKOŁAJA KOPERNIKA W BYDGOSZCZY, edukator@bsw.edu.pl, http://www.szkoly-edukator.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM LEŚNE W TUCHOLI IM. ADAMA LORETA, sekretariat@tltuchola.pl, http://www.tltuchola.pl, Typ: Technikum,Tuchola
TECHNIKUM LOGISTYCZNO-SPOŻYWCZE NR 13 W BYDGOSZCZY, zss@bip.oswiata.bydgoszcz.pl, http://www.spozywcza.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM LOGISTYKI MENEDŻER, sekretariat@zsm-swiecie.pl, http://www.zsm-swiecie.pl, Typ: Technikum,Świecie
TECHNIKUM MECHANICZNE NR 10 IM. FRANCISZKA SIEMIRADZKIEGO Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO W BYDGOSZCZY, zsm01@edu.bydgoszcz.pl, http://www.zsm1.bydgoszcz.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM MECHANICZNO-ELEKTRYCZNE NR 11 IM. TYTUSA MAKSYMILIANA HUBERA W BYDGOSZCZY, zsm02@edu.bydgoszcz.pl, http://www.zsmnr2.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM MENEDŻERSKIE, tmt@plm.pl, http://, Typ: Technikum,Toruń
TECHNIKUM MENEDŻERSKIE W BYDGOSZCZY, tm@plm.pl, http://, Typ: Technikum,Bydgoszcz
TECHNIKUM MUNDUROWE W TORUNIU, dagmara.chraplewska-kolcz@zdz.torun.pl, http://, Typ: Technikum,Toruń
TECHNIKUM NR 1, poczta@zslit-tuchola.pl, http://www.zslit-tuchola.pl, Typ: Technikum,Tuchola
TECHNIKUM NR 1 IM. GEN. ELŻBIETY ZAWACKIEJ W TORUNIU, ekonomik@zset.home.pl, http://www.zse.torun.pl, Typ: Technikum,Toruń
TECHNIKUM NR 1 IM. MIKOŁAJA KOPERNIKA EKONOMISTY, zse_grudziadz@poczta.onet.pl, http://www.ekonomik-grudziadz.pl, Typ: Technikum,Grudziądz
TECHNIKUM NR 1 W ALEKSANDROWIE KUJAWSKIM, szkola@szkola1.pl, http://www.szkola1.pl, Typ: Technikum,AleksandrówKujawski
TECHNIKUM NR 1 W ZESPOLE SZKÓŁ BUDOWLANYCH, zsb@zsb.wloclawek.pl, http://www.zsb.wloclawek.pl, Typ: Technikum,Włocławek
TECHNIKUM NR 1 W ŻNINIE, zst@znin.pl, http://www.zsp.znin.pl, Typ: Technikum,Żnin
TECHNIKUM NR 13, zsoit13@wp.pl, http://zsoit13-torun.vizz.pl, Typ: Technikum,Toruń
TECHNIKUM NR 2, zslia@tuchola.pl, http://www.zsliatuchola.pl, Typ: Technikum,Tuchola
TECHNIKUM NR 2, zsbip@wp.pl, http://www.zsbip.grudziadz.pl, Typ: Technikum,Grudziądz
TECHNIKUM NR 2 IM. KOMISJI EDUKACJI NARODOWEJ W ŻNINIE, ZSEH@ZNIN.PL, http://www.zsehznin.edu.pl, Typ: Technikum,Żnin
TECHNIKUM NR 2 W ŚWIECIU W ZESPOLE SZKÓŁ OGÓLNOKSZTAŁCĄCYCH I POLICEALNYCH, 2lo.swiecie@wp.pl, http://www.2lo-swiecie.pl, Typ: Technikum,Świecie
TECHNIKUM NR 2 W ZESPOLE SZKÓŁ CHEMICZNYCH IM. MARII SKŁODOWSKIEJ-CURIE, zschem.wek@gmail.com, http://www.zsch.wek.pl, Typ: Technikum,Włocławek
TECHNIKUM NR 3, sekretariat@zsgh.torun.pl, http://www.zsgh.torun.pl, Typ: Technikum,Toruń
TECHNIKUM NR 3, zst@grudziadz.com.pl, http://www.zst.grudziadz.com.pl, Typ: Technikum,Grudziądz
TECHNIKUM NR 3 W ZESPOLE SZKÓŁ EKONOMICZYCH, zsewloclawek@poczta.onet.pl, http://www.zse.wloclawek.pl, Typ: Technikum,Włocławek
TECHNIKUM NR 4, mechanik_sekretariat@poczta.fm, http://www.zsm.grudziadz.com.pl, Typ: Technikum,Grudziądz
TECHNIKUM NR 4, sekretarz-szkoly@zst.torun.pl, http://www.zst.torun.pl/, Typ: Technikum,Toruń
TECHNIKUM NR 4 IM. IGNACEGO ŁUKASIEWICZA W BYDGOSZCZY, zsc@edu.bydgoszcz.pl, http://www.zsc.edu.bydgoszcz.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM NR 4 W ZESPOLE SZKÓŁ ELEKTRYCZNYCH, zsel@zsel.edu.pl, http://www.zsel.edu.pl, Typ: Technikum,Włocławek
TECHNIKUM NR 5, zsmeie@zsmeie.torun.pl, http://www.zsmeie.torun.pl, Typ: Technikum,Toruń
TECHNIKUM NR 5, sekretariat@zsgh.eu, http://www.zsgh.eu, Typ: Technikum,Grudziądz
TECHNIKUM NR 5 ZESPOŁU SZKÓŁ SAMOCHODOWYCH IM. TADEUSZA KOŚCIUSZKI, zss_sekretariat@poczta.onet.pl, http://www.zss.q4.pl, Typ: Technikum,Włocławek
TECHNIKUM NR 6, sekretariat7@wp.pl, http://www.zsr.grudz.pl, Typ: Technikum,Grudziądz
TECHNIKUM NR 6 W ZESPOLE SZKÓŁ TECHNICZNYCH, sekretariat@zst.com.pl, http://zst.com.pl, Typ: Technikum,Włocławek
TECHNIKUM NR 7, szkola@zssam-torun.org, http://www.zssam-torun.org, Typ: Technikum,Toruń
TECHNIKUM NR 7 W ZESPOLE SZKÓŁ NR 4, poczta@baczynski.org, http://www.baczynski.org, Typ: Technikum,Włocławek
TECHNIKUM NR 8, sekretariat@8lo.torun.pl, http://www.zsps.torun.pl, Typ: Technikum,Toruń
TECHNIKUM NR 9, zsis@torun.edu.pl, http://www.zsis.torun.edu.pl, Typ: Technikum,Toruń
TECHNIKUM NR 9 IM. MARII DĄBROWSKIEJ Z ODDZIAŁAMI SPORTOWYMI W BYDGOSZCZY, zsh@edu.bydgoszcz.pl, http://www.zsh.bydgoszcz.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM RENOWACJI ELEMENTÓW ARCHITEKTURY W TORUNIU, ze.blok@wp.pl, http://, Typ: Technikum,Toruń
TECHNIKUM RZEMIOSŁA I PRZEDSIĘBIORCZOŚCI W BYDGOSZCZY, szkola@izbarzem.pl, http://www.szkolarzem.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM SAMOCHODOWE NR 12 W BYDGOSZCZY, zssam@um.bydgoszcz.pl, http://www.zss.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM SPECJALNE DLA MŁODZIEZY SŁABO SŁYSZĄCEJ I NIESŁYSZĄCEJ,, http://, Typ: Technikum,Bydgoszcz
TECHNIKUM SPECJALNE DLA MŁODZIEŻY SŁABO WIDZĄCEJ I NIEWIDOMEJ W BYDGOSZCZY WCHODZĄCE W SKŁAD KUJAWSKO-POMORSKIEGO SPECJALNEGO OŚRODKA SZKOLNO-WYCHOWAWCZEGO NR 1 DLA DZIECI I MŁODZIEŻY SŁABO WIDZĄCEJ I NIEWIDOMEJ IM. LOUISA BRAILL'EA W BYDGOSZCZY,, http://, Typ: Technikum,Bydgoszcz
TECHNIKUM TEB EDUKACJA, torun@teb-edukacja.pl, http://www.technikum.pl, Typ: Technikum,Toruń
TECHNIKUM TEB EDUKACJA, grudziadz@teb-edukacja.pl, https://technikum.pl/, Typ: Technikum,Grudziądz
TECHNIKUM TEB EDUKACJA W BYDGOSZCZY, bydgoszcz@teb-edukacja.pl, http://www.teb.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM TWP W BYDGOSZCZY, twp@twp.edu.pl, http://www.twp.edu.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM URZADZEŃ I SYSTEMÓW ENERGETYKI ODNAWIALNEJ "MENEDŻER", sekretariat@zsm-swiecie.pl, http://www.zsm-swiecie.pl, Typ: Technikum,Świecie
TECHNIKUM W BIELICACH, sekretariat@zs-bielice.pl, http://zs-bielice.pl, Typ: Technikum,Gębice
TECHNIKUM W CHEŁMNIE, sekretariat@zs2.edu.pl, http://, Typ: Technikum,Chełmno
TECHNIKUM W CHEŁMŻY, sekretariat.dyrektor@zsp-chelmza.pl, http://www.zsp-chelmza.pl, Typ: Technikum,Chełmża
TECHNIKUM W CHODCZU, zsrchodecz@poczta.onet.pl, http://wp.zespol-szkol.pl, Typ: Technikum,Chodecz
TECHNIKUM W GRONOWIE, szkola@zsgronowo.edu.pl, http://www.zsgronowo.edu.pl, Typ: Technikum,LubiczDolny
TECHNIKUM W GRUBNIE, grubsek@op.pl, http://, Typ: Technikum,Stolno
TECHNIKUM W IZBICY KUJAWSKIEJ,, http://, Typ: Technikum,IzbicaKujawska
TECHNIKUM W KAROLEWIE W ZESPOLE SZKÓŁ AGRO-EKONOMICZNYCH IM. BRONISŁAWA ZAMOJDZINA W KAROLEWIE, zsae@wp.pl, http://zsae-karolewo.pl, Typ: Technikum,Dobrcz
TECHNIKUM W KORONOWIE W ZESPOLE SZKÓŁ ZAWODOWYCH IM. GEN. STANISŁAWA MACZKA W KORONOWIE, sekretariat@zsz-koronowo.pl, http://zsz-koronowo.pl, Typ: Technikum,Koronowo
TECHNIKUM W KOWALEWIE POMORSKIM IM. LECHA WAŁĘSY, ZSKOWALEWOPOM@WP.PL, http://free.of.pl/z/zskowalewopom, Typ: Technikum,KowalewoPomorskie
TECHNIKUM W KOWALU, zskowal@zskowal.edu.pl, http://www.zskowal.edu.pl, Typ: Technikum,Kowal
TECHNIKUM W MOGILNIE, zs_mogilno@op.pl, http://zs-mogilno.pl, Typ: Technikum,Mogilno
TECHNIKUM W NADROŻU W ZESPOLE SZKÓŁ NR 4 IM. ZIEMI DOBRZYŃSKIEJ W NADROŻU,, http://, Typ: Technikum,Rogowo
TECHNIKUM W NOWEM W ZESPOLE SZKÓŁ PONADGIMNAZJALNYCH, zsp_nowe@vp.pl, http://www.zsp-nowe.pl, Typ: Technikum,Nowe
TECHNIKUM W RYPINIE W ZESPOLE SZKÓŁ NR 3 IM. BOGDANA CHEŁMICKIEGO W RYPINIE,, http://, Typ: Technikum,Rypin
TECHNIKUM W SOLCU KUJAWSKIM W ZESPOLE SZKÓŁ OGÓLNOKSZTAŁCĄCYCH I ZAWODOWYCH W SOLCU KUJAWSKIM, sekretariat@zsoizsolec.edu.pl, http://zsoizsolec.edu.pl, Typ: Technikum,SolecKujawski
TECHNIKUM W STARYM BRZEŚCIU, starybrzesc@interia.pl, http://www.starybrzesc.pl, Typ: Technikum,BrześćKujawski
TECHNIKUM W STRZELNIE, zsstrzelno@o2.pl, http://zsstrzelno.pl, Typ: Technikum,Strzelno
TECHNIKUM W ŚWIECIU W ZESPOLE SZKÓŁ PONADPODSTAWOWYCH, zsp_swiecie@go2.pl, http://www.zspswiecie.pl, Typ: Technikum,Świecie
TECHNIKUM W WĄBRZEŹNIE, zsz_wabrzezno@post.pl, http://www.zszwabrzezno.com, Typ: Technikum,Wąbrzeźno
TECHNIKUM W ZESPOLE SZKÓŁ BUDOWLANYCH IM. GENERAŁA WŁADYSŁAWA SIKORSKIEGO W INOWROCŁAWIU,, http://, Typ: Technikum,Inowrocław
TECHNIKUM W ZESPOLE SZKÓŁ CHEMICZNO-ELEKTRONICZNYCH IM. JANA PAWŁA II W INOWROCŁAWIU, sek@zsp1-inowr.internetdsl.pl, http://, Typ: Technikum,Inowrocław
TECHNIKUM W ZESPOLE SZKÓŁ GASTRONOMICZNO-HOTELARSKICH IM. GENOWEFY JAWORSKIEJ W INOWROCŁAWIU, sekretariat@zsp2.com.pl, http://zsp2.com.pl, Typ: Technikum,Inowrocław
TECHNIKUM W ZESPOLE SZKÓŁ IM. JANA PAWŁA II W KOŚCIELCU,, http://, Typ: Technikum,Pakość
TECHNIKUM W ZESPOLE SZKÓŁ IM. KAZIMIERZA WIELKIEGO W KRUSZWICY,, http://, Typ: Technikum,Kruszwica
TECHNIKUM W ZESPOLE SZKÓŁ MECHANICZNO-ELEKTRYCZNYCH W INOWROCŁAWIU,, http://, Typ: Technikum,Inowrocław
TECHNIKUM W ZESPOLE SZKÓŁ TECHNICZNYCH W KCYNI, zespol.szkol@onet.eu, http://www.zstkcynia.pl, Typ: Technikum,Kcynia
TECHNIKUM W ZESPOLE SZKÓŁ WETERYNARYJNO-PRZYRODNICZYCH W KOBYLNIKACH,, http://, Typ: Technikum,Kruszwica
TECHNIKUM WETERYNARYJNE, torun@skk.pl, http://, Typ: Technikum,Toruń
TECHNIKUM WETERYNARYJNE W BYDGOSZCZY, info@skk.pl, http://www.skk.pl, Typ: Technikum,Bydgoszcz
TECHNIKUM WIELOZAWODOWE W BIELICACH,, http://, Typ: Technikum,Bielice
TECHNIKUM ZAWODOWE W PIECHCINIE, sekretariat@zsnpiechcin.pl, http://www.zsnpiechcin.pl, Typ: Technikum,Piechcin
TORUŃSKIE TECHNIKUM INFORMATYCZNE, biuro@ced.edu.pl, http://www.tti.ced.edu.pl, Typ: Technikum,Toruń
TRZYLETNIE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH "ŻAK",, http://, Typ: Liceum ogólnokształcące,Toruń
TUCHOLSKA SZKOŁA REALNA - LICEUM OGÓLNOKSZTAŁCĄCE DLA MŁODZIEŻY, tsr@tuchola.pl, http://www.tsr.tuchola.pl, Typ: Liceum ogólnokształcące,Tuchola
UNIWERSYTECKIE LICEUM OGÓLNOKSZTAŁCĄCE, szkola@gimakad.torun.pl, http://, Typ: Liceum ogólnokształcące,Toruń
V LICEUM OGÓLNOKSZTAŁCĄCE IM. ROBERTA SCHUMANA, zss_sekretariat@poczta.onet.pl, http://www.zss.q4.pl, Typ: Liceum ogólnokształcące,Włocławek
V LICEUM OGÓLNOKSZTAŁCĄCE, grudz5lo@poczta.onet.pl, http://www.e-grudziadz.com.pl/vlo, Typ: Liceum ogólnokształcące,Grudziądz
V LICEUM OGÓLNOKSZTAŁCĄCE IM. IGNACEGO JANA PADEREWSKIEGO W BYDGOSZCZY, lo05@edu.bydgoszcz.pl, http://www.5lo.bydgoszcz.pl, Typ: Liceum ogólnokształcące,Bydgoszcz
V LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA PAWŁA II, sekretariat@vlo.torun.pl, http://www.vlo.torun.pl/serwis/, Typ: Liceum ogólnokształcące,Toruń
VI LICEUM OGÓLNOKSZTAŁCĄCE, mowwloc@poczta.onet.pl, http://mow.wloclawek.pl, Typ: Liceum ogólnokształcące,Włocławek
VI LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH, zsm02@edu.bydgoszcz.pl, http://www.zsmnr2.pl, Typ: Liceum ogólnokształcące,Bydgoszcz
VI LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA I JĘDRZEJA ŚNIADECKICH W BYDGOSZCZY, lo06@edu.bydgoszcz.pl, http://www.vilo.bydgoszcz.pl, Typ: Liceum ogólnokształcące,Bydgoszcz
VI LICEUM OGÓLNOKSZTAŁCĄCE IM. ZESŁAŃCÓW SYBIRU, sekretariat@vilo.torun.pl, http://www.zs1.torun.pl/lo/, Typ: Liceum ogólnokształcące,Toruń
VII LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W BYDGOSZCZY, zsdor@edu.bydgoszcz.pl, https://zsdor.edu.bydgoszcz.pl/, Typ: Liceum ogólnokształcące,Grochol
VII LICEUM OGÓLNOKSZTAŁCĄCE IM. JANUSZA KUSOCIŃSKIEGO W BYDGOSZCZY, lo07@edu.bydgoszcz.pl, http://www.7lo.bydgoszcz.pl, Typ: Liceum ogólnokształcące,Bydgoszcz
VII LICEUM OGÓLNOKSZTAŁCĄCE IM. WANDY SZUMAN, lo7torun@wp.pl, http://www.viilo.torun.pl/, Typ: Liceum ogólnokształcące,Toruń
VIII LICEUM OGÓLNOKSZTAŁCĄCE, sekretariat@8lo.torun.pl, http://www.8lo.torun.pl, Typ: Liceum ogólnokształcące,Toruń
VIII LICEUM OGÓLNOKSZTAŁCĄCE IM. DRA EMILA WARMIŃSKIEGO W BYDGOSZCZY, lo08@edu.bydgoszcz.pl, http://8lo.edu.bydgoszcz.pl, Typ: Liceum ogólnokształcące,Bydgoszcz
X LICEUM OGÓLNOKSZTAŁCĄCE, sekretariat@xlo.torun.pl, http://www.xlo.torun.pl/, Typ: Liceum ogólnokształcące,Toruń
XI LICEUM OGÓLNOKSZTAŁCĄCE IM. BYDGOSKICH OLIMPIJCZYKÓW MISTRZOSTWA  SPORTOWEGO W BYDGOSZCZY, lo11@edu.bydgoszcz.pl, http://www.11loms.bydgoszcz.pl, Typ: Liceum ogólnokształcące,Bydgoszcz
XII LICEUM OGÓLNOKSZTAŁCĄCE W BYDGOSZCZY, zs24@edu.bydgoszcz.pl, http://www.zs24.org.pl, Typ: Liceum ogólnokształcące,Bydgoszcz
XIII LICEUM OGÓLNOKSZTAŁCĄCE, zsoit13@wp.pl, http://zsoit13-torun.vizz.pl, Typ: Liceum ogólnokształcące,Toruń
XIII LICEUM OGÓLNOKSZTAŁCĄCE IM. GEN. JÓZEFA HALLERA W BYDGOSZCZY, lo13@edu.bydgoszcz.pl, http://www.zespolszkol35.pl, Typ: Liceum ogólnokształcące,Bydgoszcz
XV LICEUM OGÓLNOKSZTAŁCĄCE IM. JEREMIEGO PRZYBORY Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO W BYDGOSZCZY, zs05@edu.bydgoszcz.pl, http://www.liceumxv.edu.pl, Typ: Liceum ogólnokształcące,Bydgoszcz
XVII LICEUM OGÓLNOKSZTAŁCĄCE  IM. 16. PUŁKU UŁANÓW WIELKOPOLSKICH DLA SŁABO SŁYSZĄCYCH W BYDGOSZCZY, zsnr7@bip.oswiata.bydgoszcz.pl, http://www.zsnr7.net, Typ: Liceum ogólnokształcące,Bydgoszcz
XVIII LICEUM OGÓLNOKSZTAŁCĄCE,, http://, Typ: Liceum ogólnokształcące,Bydgoszcz
XXI LICEUM OGÓLNOKSZTAŁCĄCE IM. SYNÓW PUŁKÓW INTEGRACYJNE W BYDGOSZCZY, zs19@edu.bydgoszcz.pl, http://www.zs19bydgoszcz.szkolnastrona.pl, Typ: Liceum ogólnokształcące,Bydgoszcz
ZAOCZNA POLICEALNA SZKOŁA  MEDYCZNA "PASCAL" W BYDGOSZCZY, bydgoszcz@pascal.edu.pl, http://www.pascal.edu.pl, Typ: Szkoła policealna,Bydgoszcz
ZAOCZNA POLICEALNA SZKOŁA KOSMETYCZNA "PASCAL" WE WŁOCŁAWKU, wloclawek@pascal.edu.pl, http://www.pascal.edu.pl, Typ: Szkoła policealna,Włocławek
ZAOCZNA POLICEALNA SZKOŁA MEDYCZNA  APIS  W ŚWIECIU, swiecie@apis.edu.pl, http://www.apis.edu.pl, Typ: Szkoła policealna,Świecie
ZAOCZNA POLICEALNA SZKOŁA MEDYCZNA "PASCAL" W GRUDZIĄDZU, grudziadz@pascal.edu.pl, http://www.pascal.edu.pl, Typ: Szkoła policealna,Grudziądz
ZAOCZNA POLICEALNA SZKOŁA MEDYCZNA PASCAL WE WŁOCŁAWKU, wloclawek@pascal.edu.pl, http://www.pascal.edu.pl, Typ: Szkoła policealna,Włocławek
ZAOCZNA POLICEALNA SZKOŁA ZAWODOWA "PASCAL" W BYDGOSZCZY, bydgoszcz@pascal.edu.pl, http://, Typ: Szkoła policealna,Bydgoszcz
ZAOCZNA POLICEALNA SZKOŁA ZAWODOWA "PASCAL" W GRUDZIĄDZU, grudziadz@pascal.edu.pl, http://www.pascal.edu.pl, Typ: Szkoła policealna,Grudziądz
ZAOCZNA POLICEALNA SZKOŁA ZAWODOWA "PASCAL" WE WŁOCŁAWKU, wloclawek@pascal.edu.pl, http://www.pascal.edu.pl, Typ: Szkoła policealna,Włocławek
ZAOCZNA SZKOŁA POLICEALNA,, http://www.przemystka.pl, Typ: Szkoła policealna,Przemystka
ZAOCZNE LICEUM OGÓLNOKSZTAŁCACE DLA DOROSŁYCH "COSINUS PLUS" WE WŁOCŁAWKU, sekretariat@laft.pl, http://, Typ: Liceum ogólnokształcące,Włocławek
ZAOCZNE LICEUM OGÓLNOKSZTAŁCĄCE "COSINUS" W TORUNIU,, http://, Typ: Liceum ogólnokształcące,Toruń
ZAOCZNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH  "COSINUS PLUS" W BYDGOSZCZY,, http://, Typ: Liceum ogólnokształcące,Bydgoszcz
ZAOCZNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH "COSINUS PLUS" W INOWROCŁAWIU,, http://, Typ: Liceum ogólnokształcące,Inowrocław
ZAOCZNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH TOWARZYSTWA WIEDZY POWSZECHNEJ W NIESZAWIE, nieszawazs@gmail.com, http://, Typ: Liceum ogólnokształcące,Nieszawa
ZESPÓŁ SZKÓŁ IM. PROF. EMILA CHROBOCZKA W SZUBINIE - LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH,, http://, Typ: Liceum ogólnokształcące,Szubin
ZESPÓŁ SZKÓŁ IM. PROF. EMILA CHROBOCZKA W SZUBINIE - TECHNIKUM,, http://, Typ: Technikum,Szubin
ZESPÓŁ SZKÓŁ IM. S. STASZICA - III LICEUM OGÓLNOKSZTAŁCĄCE, staszic.naklo@wp.pl, http://staszic.info, Typ: Liceum ogólnokształcące,NakłonadNotecią
ZESPÓŁ SZKÓŁ IM. S. STASZICA W NAKLE NAD NOTECIĄ -LICEUM OGÓLNOKSZT. DLA DOROSŁYCH, sekretariat@staszic.eu, http://staszic.info, Typ: Liceum ogólnokształcące,NakłonadNotecią
ZESPÓŁ SZKÓŁ IM. STANISŁAWA STASZICA W NAKLE NAD NOTECIA - I TECHNIKUM, staszic.naklo@wp.pl, http://staszic.info, Typ: Technikum,NakłonadNotecią
ZESPÓŁ SZKÓŁ IM. WŁADYSŁAWA ŁOKIETKA W LUBASZCZU - TECHNIKUM, zsp@zsplubaszcz.com, http://www.zsplubaszcz.com, Typ: Technikum,NakłonadNotecią
ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH W WĄBRZEŹNIE - LICEUM OGÓLNOKSZTAŁCĄCE, zsowno@wp.pl, http://www.liceum-wabrzezno.pl/, Typ: Liceum ogólnokształcące,Wąbrzeźno
ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH IM. WINCENTEGO WITOSA W SAMOSTRZELU - TECHNIKUM, sekretariat@zspsamostrzel.edu.pl, http://www.zspsamostrzel.edu.pl, Typ: Technikum,Sadki
